"[[ 6.08508355 57.59666086]
 [18.61231214 41.90367155]]","[[ 6.80808725 41.38600729]
 [43.84293956  4.69665206]]","[[ 4.33850319 51.19891119]
 [13.90449856 45.09283081]]","[[ 3.91302954 37.43766169]
 [17.13808916 40.34270961]]","[[ 4.75018156 44.08677597]
 [11.17715451 24.11158468]]","[[ 3.31190253 30.40016533]
 [16.07972778 18.89730961]]","[[ 5.85336858 52.60384839]
 [27.00355891 -4.72257785]]","[[ 2.62750429 34.64623796]
 [22.87681701 19.65330148]]","[[ 2.28514836 35.10643912]
 [43.15441485 -5.96123217]]","[[ 6.90478119 33.82220509]
 [24.60871825 11.73472082]]","[[  7.08138782  40.56312341]
 [ 42.79660025 -13.44076013]]","[[ 6.3670676  42.79356407]
 [41.93521864 -8.32082611]]","[[ 6.25359653 44.89087674]
 [41.38550847 -8.78751745]]","[[  4.19552135  46.93622562]
 [ 32.30070222 -25.95185489]]","[[-0.49473604 47.42937141]
 [41.2000506   8.9395007 ]]","[[ 4.10494562 48.38099326]
 [45.37451985  0.80760838]]","[[ 6.7397916  40.20980718]
 [28.19493146  6.10154966]]","[[10.71080134 41.55010754]
 [25.97162404  3.24909396]]","[[ 8.52711412 47.16458694]
 [28.20563399 21.4891863 ]]","[[ 8.73022803 49.06639398]
 [37.13082921 16.10866304]]","[[ 3.41629217 50.15342454]
 [24.88308491 21.51935073]]","[[ 3.32102561 41.4371908 ]
 [24.41388653 29.4243713 ]]","[[  5.83838039  36.60017847]
 [ 17.96978333 -24.47926141]]","[[  4.16965343  46.04171387]
 [ 45.74964595 -13.38676479]]","[[ 3.71347391 29.31629209]
 [30.11336817 -7.05768802]]","[[  6.04350343  41.70961237]
 [ 38.3884866  -21.38677036]]","[[  4.34110783  39.51808446]
 [ 15.         -26.        ]]","[[  4.94357968  35.53933749]
 [ 39.93176396 -16.25210006]]","[[-1.20422314 46.20912175]
 [28.21603809 35.95350943]]","[[ 4.61290205 31.51198694]
 [26.83275537  1.79682153]]","[[  0.31947609  41.10211335]
 [ 32.5758003  -30.96561184]]","[[ 2.37856735 41.31793657]
 [43.011369   -9.6264662 ]]","[[ 2.45215976 21.31966607]
 [44.16213222 -2.03195667]]","[[ 6.37502887 46.8315242 ]
 [23.97560193 36.90590172]]","[[  6.08467551  41.77408062]
 [ 40.43276888 -15.50631803]]","[[ 2.85856337 39.41052596]
 [45.81063944  2.65880087]]","[[ 1.82683373 23.35711758]
 [43.20531302  0.26792821]]","[[ 6.76075157 53.20955836]
 [24.38587422 16.66761004]]","[[  6.15330521  46.03944421]
 [ 42.42399435 -11.95523003]]","[[ 1.01734221 22.00760321]
 [27.23808615 19.64795622]]","[[  5.62989041  40.03468588]
 [  2.24137331 -30.24488117]]","[[ 0.77186706 38.09537861]
 [42.9345175  -4.3217358 ]]","[[ 4.76267716 31.35612561]
 [24.83664567 11.60564648]]","[[ 6.05346169 35.24842428]
 [24.86275503  5.10291948]]","[[ 4.70974298 25.28391504]
 [28.47361981  6.17403107]]","[[ 3.65001163 30.69491071]
 [11.54653803 25.22942031]]","[[  3.49925678  30.7203499 ]
 [ 22.47730207 -13.47869654]]","[[ 6.25191217 40.55407313]
 [26.7745684  -9.94004139]]","[[ 3.18403509 25.30200904]
 [15.86819774 22.72663458]]","[[ 2.69764169 25.52917641]
 [26.48961776 -2.44383581]]","[[ 2.10137031 25.45538856]
 [22.6626328  -7.58218572]]","[[  2.15203128  27.02865449]
 [ 24.61894511 -10.59092645]]","[[ 1.98348284 40.59146227]
 [23.70370032 14.223223  ]]","[[ 0.59549704 37.37746154]
 [31.38454771 -0.23799057]]","[[ 5.28774401 35.75623787]
 [34.22031335 -1.64995292]]","[[ 3.06145922 31.3514411 ]
 [31.88546484 29.43694451]]","[[  3.09446863  23.1110803 ]
 [  9.70168807 -30.23999797]]","[[  9.87859021  41.30628827]
 [  8.47203742 -27.14587103]]","[[ 2.2872323  36.94845391]
 [27.64961529 -5.38475158]]","[[ 1.14929846 37.48315756]
 [12.84567602 24.57823917]]","[[ 2.69689624 39.04763051]
 [15.68050891 18.74420684]]","[[ 7.54918281 28.95682542]
 [17.36347624 19.23524001]]","[[  4.89179202  25.04067423]
 [ 24.07005036 -10.54589153]]","[[ 4.30319071 33.18965524]
 [24.91706015 -7.5977797 ]]"
"[[ 7.84451517 50.92154781]
 [31.93037384 -9.45142701]]","[[ 9.86885866 48.85098822]
 [28.44370317  3.30935343]]","[[ 3.92132909 24.23520829]
 [28.75319246  6.42869464]]","[[ 4.3482795  51.36469762]
 [42.42447179  5.30268641]]","[[ 3.73775515 44.04387759]
 [34.36939476 33.3837872 ]]","[[  3.46528548  35.79827444]
 [ 29.35003106 -11.1651392 ]]","[[  4.18389707  27.55249815]
 [ 39.22760892 -15.68024191]]","[[ 3.84378829 25.95367346]
 [42.08612353  5.60673483]]","[[ 3.76961087 48.43864567]
 [15.32604643 43.4285447 ]]","[[  5.98797308  46.9770006 ]
 [ 37.39513047 -23.97436648]]","[[  4.36146796  46.63795518]
 [ 41.46365487 -13.68456596]]","[[ 5.87502644 33.55934645]
 [26.1238727   5.83922397]]","[[  5.98208076  44.56951466]
 [ 23.64360307 -16.95216472]]","[[ 3.49446454 28.95264344]
 [42.75558481  0.20782538]]","[[  5.78769502  54.39035697]
 [ 31.29055328 -30.34495929]]","[[ 4.3751252  24.77449019]
 [29.92511879  6.4316421 ]]","[[ 3.41702044 35.18546241]
 [41.05090099 -8.51417509]]","[[ 4.02179798 45.33408161]
 [29.77024472 12.41017704]]","[[  3.0582551   39.7551345 ]
 [ 43.11540301 -11.77489502]]","[[ 4.87895994 45.77286916]
 [19.8558201  41.54832149]]","[[  4.89432095  38.88744197]
 [ 20.41910651 -42.8639602 ]]","[[  4.07855188  38.2493897 ]
 [ 43.51953937 -11.08367546]]","[[ 4.7287712  40.72709874]
 [26.65490315 14.62915534]]","[[ 1.30663265 47.44766565]
 [31.10931233 35.96945132]]","[[ 5.64552507 41.94676713]
 [45.4467809  -2.06013128]]","[[ 8.4366729  55.82790021]
 [44.94566216 -1.68954991]]","[[ 3.96671551 44.29775384]
 [30.1013765  35.4564288 ]]","[[  4.16723036  33.30738782]
 [ 42.91487146 -10.89026229]]","[[ 3.44593119 45.12796627]
 [25.74513912  6.45146195]]","[[  7.63334258  35.63810596]
 [ 36.14889558 -22.8832968 ]]","[[  6.41911552  41.04556564]
 [ 40.38536386 -19.95943262]]","[[ 7.78289777 38.15375701]
 [32.36734642 29.12905356]]","[[ 4.6590449  43.78097406]
 [44.56919627  2.81188767]]","[[ 3.55095686 25.60680093]
 [43.75497776 -9.35469459]]","[[ 4.67493624 38.12743821]
 [26.25699037  0.69651546]]","[[  7.31479803  48.60383375]
 [ 42.60166393 -13.41330675]]","[[ 3.03282474 44.51479631]
 [43.81296797  4.28526547]]","[[ 3.55319253 31.67781144]
 [43.61174855  2.28125436]]","[[ 4.18634673 33.61578547]
 [35.27714777 30.40135837]]","[[  3.19336401  34.68098376]
 [ 33.56181261 -26.68341775]]","[[ 3.55982348 36.09973349]
 [23.90751708  5.47039793]]","[[ 4.27474267 33.68531124]
 [28.56658848  8.56040117]]","[[ 5.39320637 28.61349602]
 [32.07590201  3.62849991]]","[[ 2.73493757 28.87874151]
 [24.981922   10.74316766]]","[[  1.17198671  33.84209738]
 [ 19.46737362 -25.46954124]]","[[ 3.79425335 23.09540857]
 [42.66267219 -3.14167935]]","[[ 2.60882783 31.39956473]
 [25.21688291 11.62958517]]","[[ 3.20124677 25.20461142]
 [22.76390363  8.09878396]]","[[ 3.12944613 42.80207069]
 [20.47629157 22.03829061]]","[[ 5.23786463 40.64666597]
 [21.28895251 19.24231762]]","[[ 3.17373319 22.95237762]
 [23.2506831  15.81293539]]","[[ 4.11110873 44.70406785]
 [43.05380179 -8.82102227]]","[[ 5.26119443 40.5560771 ]
 [42.16761778 -6.51001174]]","[[ 5.51283905 47.58006323]
 [24.84131224 38.16756197]]","[[  3.93130391  36.34186538]
 [ 44.42647011 -12.01337755]]","[[ 6.42658966 41.27267746]
 [43.30311996  1.09582621]]","[[ 1.37521716 32.17293799]
 [34.42129907 -1.17801958]]","[[ 0.17746837 25.84415243]
 [26.0776566  -6.78626585]]","[[ 5.43701047 52.05879851]
 [24.50968152 -6.53234308]]","[[  5.30876332  50.87068341]
 [ 23.62177941 -10.20716509]]","[[  6.70098558  34.88791841]
 [  9.83050389 -23.31433463]]","[[  5.4481514   30.07493336]
 [ 17.03558214 -16.35165129]]","[[  4.29088299  24.73186369]
 [ 19.96416659 -14.87549022]]","[[  6.21106655  28.52600274]
 [ 22.30405498 -12.8639343 ]]"
"[[ 2.93606178 37.0511925 ]
 [29.7852227  -6.49392105]]","[[ 6.3989556  40.20676805]
 [26.82397692 -2.10601162]]","[[ 6.94008672 39.84853746]
 [26.29363047 -1.38948788]]","[[  5.49599668  34.48612669]
 [ 18.21394758 -19.24667294]]","[[ 2.84359492 38.43596327]
 [27.29686249 19.41767433]]","[[ 3.36737392 33.77606325]
 [44.24049944  5.44631347]]","[[ 4.95248644 46.00511487]
 [14.89239965 28.68863093]]","[[ 4.81016818 33.5992931 ]
 [30.82879326 -7.72535585]]","[[ 9.81675817 59.55453738]
 [44.18294293 -2.70048277]]","[[ 4.01504177 37.4547428 ]
 [23.44485575  9.96150065]]","[[ 10.05740819  43.86489557]
 [ 41.51930907 -13.20194203]]","[[  4.32416071  46.85897524]
 [ 40.56977974 -14.55916867]]","[[  4.1276395   54.71909247]
 [ 41.53790046 -12.62569266]]","[[  4.50990735  41.26462486]
 [ 28.5115321  -10.64469619]]","[[ 6.30547859 45.90172123]
 [44.82466556  8.10969854]]","[[ 5.91579881 44.21108878]
 [44.88599151 -0.58332065]]","[[ 6.60481716 42.42008044]
 [36.45385201 25.24073563]]","[[ 3.246061   42.77342108]
 [41.13560488 -8.16878748]]","[[ 3.40762703 35.26060644]
 [25.01570907 12.75100096]]","[[  6.47073231  36.40242194]
 [ 40.10285128 -12.73493238]]","[[ 3.2137556  39.0646824 ]
 [43.44352791  3.04577959]]","[[ 2.55188465 46.28679178]
 [44.86115909  0.22818269]]","[[ 4.5679015  42.32720259]
 [32.34815286 29.39410301]]","[[ 5.70288809 41.9799852 ]
 [24.37690579 20.57898409]]","[[ 0.92364181 34.23182382]
 [43.72924109  6.16266032]]","[[  2.87469044  38.80928196]
 [ 43.14823033 -17.62394363]]","[[  9.57998854  51.14111999]
 [ 26.89429487 -36.41822511]]","[[  6.7504114   39.69549313]
 [  8.05922706 -31.52023642]]","[[ 7.06096415 42.59417216]
 [42.84690754 -6.47730237]]","[[ 7.28322108 39.40420696]
 [41.60391921 -7.5950398 ]]","[[  6.2420961   45.28205008]
 [ 15.98355605 -39.86981507]]","[[  3.75148065  52.93493121]
 [ 23.70068385 -37.69925854]]","[[ 2.24385715 48.97573732]
 [43.36950044 -4.92529754]]","[[ 2.91321587 43.62244785]
 [25.86156836 33.96349473]]","[[  8.64075102  53.50965164]
 [ 35.50857286 -29.66272441]]","[[ 5.09590585 51.53037172]
 [43.11692813 -7.11599794]]","[[  3.01369089  44.65781811]
 [ 21.25814063 -39.11251602]]","[[  4.67343087  37.90175526]
 [ 20.74156144 -39.64829298]]","[[ 5.59939423 30.79001177]
 [26.25411018 12.78536156]]","[[ 4.38963215 45.02700778]
 [43.4379089  -8.79896907]]","[[ 3.46955582 31.15149463]
 [29.33756589  7.274604  ]]","[[  4.79411596  26.96439928]
 [ 22.91611615 -12.64013049]]","[[  1.72634807  46.30131171]
 [ 27.14809492 -37.48687919]]","[[ 5.76150245 42.58962408]
 [27.62144925 10.17107041]]","[[ 4.0488991  44.46022861]
 [25.31221721 11.85568773]]","[[ 5.5047856  44.03065711]
 [28.13015774 10.00977364]]","[[-0.07067436 35.99873939]
 [22.60644795  9.69844206]]","[[ 2.43799109 41.16046764]
 [25.58800877  9.22649605]]","[[ 1.10520976 24.72663353]
 [26.78967583 10.9987358 ]]","[[ 2.61648758 37.1115386 ]
 [24.1927795   7.71165399]]","[[ 3.79700133 33.42365917]
 [21.5694029  15.14059623]]","[[ 1.63325108 31.11869653]
 [22.65184345 14.790219  ]]","[[  4.65266823  58.05455057]
 [ 43.10466858 -17.84810238]]","[[  5.27252395  56.48314377]
 [ 23.47406487 -38.71342468]]","[[ 9.97454891 47.33597082]
 [43.47806929 11.78209799]]","[[ 5.36142129 41.82548551]
 [17.25699666 23.4713891 ]]","[[  6.87531708  44.32750219]
 [  7.07753256 -29.50012126]]","[[ 4.96660847 33.78268688]
 [19.4972612  23.07391084]]","[[  3.71037878  30.18953815]
 [ 12.8570744  -31.22059106]]","[[ 4.70832903 46.18022635]
 [11.25170611 22.7074037 ]]","[[ 6.4269893  43.51879445]
 [26.49034739 -1.45098864]]","[[ 3.29409644 42.53143758]
 [19.56233394 19.99062176]]","[[ 3.63140405 26.43524932]
 [21.18095215 -8.93109176]]","[[  5.00996704  28.50280027]
 [ 19.07841631 -16.95888844]]"
"[[ 8.26328346 57.39088829]
 [44.9914065  -7.99482394]]","[[  3.60967222  32.83191979]
 [ 18.4106345  -16.43043391]]","[[  4.53506809  49.90584014]
 [ 20.0791255  -19.0223693 ]]","[[ 3.45498802 44.38674623]
 [44.66519558 -2.74042456]]","[[ 4.2006582  38.34786668]
 [32.36863923 10.63099637]]","[[ 4.45181575 49.75055549]
 [43.79792634  0.42075441]]","[[ 4.19256767 40.0729177 ]
 [22.68681623 21.35251535]]","[[ 4.80383929 48.37488061]
 [42.16488351  2.98014842]]","[[ 3.03364691 31.58575159]
 [26.5564618  -5.59105136]]","[[ 4.22630368 35.79707122]
 [29.58668895  0.73631851]]","[[  2.1108075   36.00083214]
 [ 40.66635802 -10.94623573]]","[[ 2.7003886  46.07669287]
 [44.14230208 -7.83252064]]","[[  6.22213606  32.71439561]
 [ 21.58448166 -24.64867434]]","[[ 6.18567852 44.41932269]
 [33.33073351 32.73245618]]","[[ 1.6975584  48.96425967]
 [33.09982215 27.06587791]]","[[  4.70756366  37.43197508]
 [ 44.55975894 -10.69310756]]","[[ 4.28590826 34.51819145]
 [21.04941716 12.67809141]]","[[-0.39806084 44.5589392 ]
 [27.07460677 36.91881567]]","[[  4.96367619  41.77438387]
 [ 41.84578296 -15.57169838]]","[[ 5.42279415 46.09311597]
 [43.6804314  -8.60945714]]","[[  1.18144587  33.95889695]
 [ 41.95188046 -11.16134973]]","[[  6.84293772  44.1571691 ]
 [ 42.8425364  -14.3519485 ]]","[[ 3.25039416 44.84779289]
 [43.4132846  -9.96292351]]","[[ 6.03430469 35.79072732]
 [22.37345727  9.13107101]]","[[ 3.46270557 33.6598136 ]
 [22.63284297 10.25547189]]","[[ 4.98058403 52.33511902]
 [44.5779433  -7.86466692]]","[[ 5.34894809 36.21120761]
 [22.17726556 22.73940164]]","[[ 2.89647727 44.94611468]
 [25.44582445 27.13391377]]","[[  4.31720822  47.52674117]
 [ 42.21542242 -15.24705606]]","[[ 3.70952386 42.33473484]
 [32.66285294 31.1171657 ]]","[[ 2.18405928 41.3118542 ]
 [43.62620699 -6.96407567]]","[[  5.22676368  34.59241913]
 [ 19.48623119 -21.53053539]]","[[ 6.47817797 47.07181486]
 [23.5553039  15.71103615]]","[[ 5.90699648 41.88972833]
 [26.46287589  8.32230691]]","[[  5.18246801  49.84239135]
 [ 43.28408641 -10.7695957 ]]","[[ 1.22022117 36.25486826]
 [27.58591277  6.24437954]]","[[ 4.12367138 40.27573253]
 [42.98995531 -9.32605048]]","[[ 3.38664362 37.01473905]
 [22.70711331 12.11764806]]","[[ 3.33446597 36.69683753]
 [23.95306958  9.3451844 ]]","[[ 4.68280303 33.46870382]
 [24.75359128  8.72253852]]","[[ 4.699437   33.39179264]
 [26.08906888  8.07170697]]","[[ 3.57179895 42.73317518]
 [26.15420744  7.48325249]]","[[ 3.18641065 33.71824773]
 [25.81082956 11.7761252 ]]","[[ 3.73859971 28.33311047]
 [22.1791034  13.64695204]]","[[ 3.98236131 37.42735594]
 [23.77166947 12.20515293]]","[[ 3.73446859 28.24526987]
 [24.64625384 10.01332795]]","[[  4.83095916  32.51654363]
 [ 20.55138046 -15.74436783]]","[[ 3.58854096 36.36151999]
 [26.17184604  9.93533182]]","[[ 1.11953313 25.82876234]
 [22.12900032 11.01050295]]","[[ 3.02257259 32.59582939]
 [24.86577303  9.8381158 ]]","[[ 6.13457023 44.94194361]
 [26.15105024 11.96945977]]","[[ 4.23633859 40.76896164]
 [24.83417592  7.13149497]]","[[ 3.85341577 35.77623505]
 [26.12939295  6.44977023]]","[[ 5.27914834 57.50497436]
 [42.90571186 -7.99134403]]","[[ 8.21294672 49.03469974]
 [44.89651422  9.76493795]]","[[ 3.43871896 24.50859814]
 [43.18140661 -5.66873478]]","[[ 2.27003625 23.22996429]
 [35.27006262  1.01107041]]","[[-0.4676121  22.27305576]
 [16.13734792 21.19588545]]","[[ 2.38076491 40.33070141]
 [23.9396931  -3.04371529]]","[[  6.26742617  34.00097716]
 [ 13.13533647 -23.50190533]]","[[  6.47037471  34.65008993]
 [ 17.52053903 -23.0949493 ]]","[[  1.89201335  26.7084745 ]
 [ 18.29086821 -15.43724718]]","[[ 3.83920843 25.18637745]
 [21.99599138 12.40138924]]","[[ 3.95644557 34.82122803]
 [22.12965709  6.87660734]]"
"[[  6.858351    45.20769141]
 [ 38.57661677 -26.9754554 ]]","[[ 7.99024501 58.14510401]
 [19.37709264 43.31076124]]","[[ 7.9163831  45.43878863]
 [22.33265246 38.47733734]]","[[ 5.37756343 44.69520563]
 [35.40329192 28.43274274]]","[[ 3.33040753 44.14964133]
 [45.65115009 11.61359806]]","[[ 1.86367912 20.46728995]
 [31.9348577   1.46080868]]","[[ 4.0094189  43.62413432]
 [44.83236738 -3.16291422]]","[[ 4.39923918 40.29263687]
 [43.12112283 -0.9127223 ]]","[[ 4.27364879 30.39008919]
 [30.01292819 -2.90806711]]","[[ 3.08290986 31.44720914]
 [20.78983846 24.82341519]]","[[ 4.18945166 47.16737734]
 [27.9816404  35.43665567]]","[[ 3.24814938 39.25015315]
 [26.04098216 33.30983134]]","[[  9.34442886  66.20784319]
 [ 21.96010561 -42.2826627 ]]","[[ 5.32395939 38.49184564]
 [25.30604171 18.48014755]]","[[ 3.99700436 38.33621414]
 [24.92456592 18.11983217]]","[[ 0.3673204  42.50719549]
 [27.4583208  11.18867433]]","[[ 4.52372496 36.18453213]
 [24.50612216 14.20234552]]","[[ 4.58618401 41.66274631]
 [23.52805966 13.1313579 ]]","[[  2.39608264  35.89345283]
 [ 44.08325699 -12.61882018]]","[[ 1.7999456  37.05222465]
 [28.09523834 35.94578279]]","[[  3.81253966  42.69332927]
 [ 41.25228546 -15.95454768]]","[[  4.62883071  41.41207904]
 [ 41.50220822 -15.04582402]]","[[  3.2803037   35.33825585]
 [ 43.20115349 -11.01515818]]","[[ 3.7254536  35.42657799]
 [26.08245812 33.09266646]]","[[ 3.73942132 37.90070964]
 [42.05663641 -8.94308795]]","[[  2.47517199  35.48105665]
 [ 42.35566002 -10.07263225]]","[[ 3.33056175 26.58348934]
 [23.91198959 39.49040039]]","[[ 5.12704414 51.90104137]
 [27.78465582 32.32580325]]","[[  3.88336107  39.60163162]
 [ 40.74214028 -13.51981108]]","[[  9.1884547   48.61989204]
 [ 14.60106727 -41.59833937]]","[[  3.9969144   41.64928761]
 [ 42.91790279 -12.44581932]]","[[ 4.61604198 39.06805845]
 [27.47270982 10.62998402]]","[[  2.93902333  40.5858824 ]
 [ 20.39629465 -19.04733823]]","[[ 4.74134513 46.30878902]
 [31.80196083 28.32743261]]","[[  3.609356    42.66211497]
 [ 43.64891394 -14.82713121]]","[[ 3.68285504 35.97877696]
 [25.9738392   8.03836723]]","[[ 3.98925654 30.54506568]
 [27.49755821 10.43013318]]","[[ 3.42063685 35.5836703 ]
 [24.4500686   8.68700745]]","[[ 5.24627564 33.17616704]
 [25.01936518  8.34877197]]","[[ 2.28072866 35.01789958]
 [27.403214    5.86277568]]","[[ 2.66829527 29.76767209]
 [25.72867655 10.59562491]]","[[ 3.9311525  29.17138658]
 [25.51607232  9.59452177]]","[[ 2.88437286 31.62172795]
 [26.22714837  6.70947188]]","[[ 4.17673126 34.25893267]
 [25.36819957  6.05151682]]","[[ 3.02738267 32.83112076]
 [26.08966816  6.74749621]]","[[ 2.45792595 31.60088782]
 [27.23971199  6.73650886]]","[[ 6.94673117 42.82280866]
 [24.34172088  7.358177  ]]","[[ 4.34295268 38.43582701]
 [24.81225145  9.8291255 ]]","[[ 6.14050801 43.1641117 ]
 [25.27949512  4.24601319]]","[[ 4.67092303 33.17695263]
 [23.54328473  6.86255742]]","[[ 5.470995   35.5212124 ]
 [28.80510152 -1.95509716]]","[[  5.1522816   34.67666423]
 [ 41.55092503 -13.81968472]]","[[ 7.11980826 38.13762647]
 [25.86977992  1.48296886]]","[[ 2.08699759 41.18911776]
 [27.03960597 38.57399622]]","[[ 4.74445393 35.26706446]
 [26.56281838  2.50915384]]","[[ 7.785381   55.4537765 ]
 [24.61968356 16.2910789 ]]","[[ 5.44028176 40.25807004]
 [25.70658466 -0.1725113 ]]","[[ 3.10653547 32.86964481]
 [25.57300368 -8.05051544]]","[[ 1.35285873 32.81843229]
 [26.56992326  0.21821466]]","[[ 0.16899278 31.99778714]
 [25.67575215 -2.28653643]]","[[  3.01387631  22.27162953]
 [  9.5619334  -25.05325055]]","[[ 0.90263728 28.84386014]
 [25.45539942 -7.26572691]]","[[ 2.19069001 24.00243745]
 [24.64232611 -5.9472305 ]]","[[  2.31920433  30.92049035]
 [ 23.83490505 -12.7333067 ]]"
"[[ 5.12525979 45.35684535]
 [40.52122986  8.48410191]]","[[  3.99536641  33.85333891]
 [ 28.41297097 -10.69552421]]","[[ 2.37292806 37.71161133]
 [43.00343644  6.68024532]]","[[  5.97122356  39.81056281]
 [ 30.82459087 -14.82581774]]","[[ 8.72284226 52.97335156]
 [39.63400468 27.64259888]]","[[ 7.90702773 44.35223052]
 [21.57785974 15.12817896]]","[[  8.43512986  52.65636657]
 [ 40.42548118 -19.17148217]]","[[ 3.69147309 48.46637491]
 [43.0661973   2.52811761]]","[[  2.46947839  24.55239326]
 [ 41.82764668 -10.90220076]]","[[ 5.78389864 46.5805233 ]
 [45.14114383 -5.64501613]]","[[  8.43415741  39.35348554]
 [ 23.29016702 -39.31207525]]","[[ 6.95542816 69.73760355]
 [39.3900943  28.91122455]]","[[ 5.50399536 41.57709006]
 [24.82805542 10.43333436]]","[[ 4.18178119 44.26947424]
 [24.23679631  4.53707795]]","[[ 8.40789817 58.53716782]
 [24.36807515 40.09742962]]","[[  5.15612762  32.98606047]
 [ 42.01716547 -12.48436918]]","[[ 4.289693   42.9409886 ]
 [23.59122006 12.9833694 ]]","[[ 5.00957505 35.40428116]
 [24.80617143 10.8513329 ]]","[[ 3.9601491  29.46503553]
 [25.02946639 11.15908569]]","[[ 6.02452472 37.78594938]
 [44.2674412   8.55158721]]","[[ 2.67316446 30.11125998]
 [25.14798067 11.2275254 ]]","[[ 5.27972275 35.92574267]
 [43.6138418  10.04735996]]","[[  3.37136488  45.50952934]
 [ 16.59706099 -42.46707056]]","[[  4.67904194  36.18267005]
 [ 40.47451528 -16.67736051]]","[[ 3.90626516 37.88466494]
 [43.83509677 -8.97205163]]","[[ 2.00838825 27.74282858]
 [28.18556368  3.05895954]]","[[ 4.69933279 40.13330682]
 [27.12769301 17.10054532]]","[[ 4.02374286 43.38439123]
 [27.79208378 38.6421783 ]]","[[ 4.87980542 37.06519467]
 [44.54372699 -5.66209677]]","[[  3.76706751  28.42993091]
 [ 42.27789026 -13.75763047]]","[[ 3.10241976 35.87005493]
 [24.34441455 10.64990091]]","[[ 2.87484228 38.16304684]
 [23.83610399  5.96311189]]","[[ 2.79504221 33.49440733]
 [27.47441569  5.27131553]]","[[  3.74598393  30.09427615]
 [ 22.63528741 -19.98467108]]","[[ 2.9231423  38.68891752]
 [24.14674527 26.3696897 ]]","[[ 4.0794458  32.78159457]
 [27.17296158  4.21539152]]","[[ 4.41300193 33.98178341]
 [26.54330514  6.74743834]]","[[ 4.0312861  35.44064605]
 [27.2946447   7.18082181]]","[[ 4.72082817 34.4890991 ]
 [25.63960151  8.43247711]]","[[ 3.99022906 33.12466401]
 [25.61904184  8.26128464]]","[[ 4.08692905 40.03015647]
 [25.63875847  6.46056509]]","[[ 3.55249487 36.163607  ]
 [26.63528228  4.4058976 ]]","[[ 5.10897611 30.61154423]
 [26.82890609  6.52820951]]","[[ 4.15301817 23.41761578]
 [27.04018331  5.09732678]]","[[ 5.97481533 31.3025254 ]
 [26.44113559  5.78652085]]","[[ 5.71613241 31.76110206]
 [26.66506709  6.9578265 ]]","[[ 3.879179   30.80262213]
 [26.11245324  4.6559734 ]]","[[ 7.94705668 41.03177415]
 [26.05473466  6.02133763]]","[[ 3.56679303 31.65041187]
 [26.88688825  5.69339286]]","[[ 5.64115295 32.61771448]
 [25.13579237  6.78730465]]","[[ 4.76822766 38.01589369]
 [25.08180175  6.69599884]]","[[ 3.02086391 27.68862245]
 [27.29208809  6.67721984]]","[[ 3.32336759 32.96740206]
 [26.36397044  5.368548  ]]","[[ 5.06846632 44.00083314]
 [25.00480246  4.65302319]]","[[ 4.04018789 35.90085053]
 [25.915084    5.55813816]]","[[ 2.64573889 23.29350002]
 [26.12115317 -0.77737885]]","[[ 4.25888014 47.68715111]
 [42.33884692  6.91628178]]","[[ 4.90896462 28.41688086]
 [26.04571674  3.99065919]]","[[ 4.78406074 34.89876888]
 [26.0653712  -5.45571243]]","[[ 4.22191916 26.66988786]
 [25.48351055 -5.31449072]]","[[ 7.69013834 42.18409724]
 [32.20790645  3.52590358]]","[[ 0.62848993 26.71126247]
 [24.09602744 -7.67973856]]","[[ 0.38945757 26.20743668]
 [25.37971951 -8.96238762]]","[[ 0.93764709 25.80649579]
 [25.27681668 -9.40699617]]"
